id,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,vote_count,vote_average,comb
4476,Edward Zwick,Brad Pitt,Anthony Hopkins,Aidan Quinn,Adventure Drama Romance War,legends of the fall,619,7.2,Brad Pitt Anthony Hopkins Aidan Quinn Edward Zwick Adventure Drama Romance War
22947,Jason Reitman,George Clooney,Vera Farmiga,Anna Kendrick,Drama Romance,up in the air,1205,6.7,George Clooney Vera Farmiga Anna Kendrick Jason Reitman Drama Romance
2755,Alexander Payne,Jack Nicholson,Kathy Bates,Hope Davis,Drama Comedy,about schmidt,362,6.7,Jack Nicholson Kathy Bates Hope Davis Alexander Payne Drama Comedy
82654,Jonathan Levine,Nicholas Hoult,Teresa Palmer,Analeigh Tipton,Horror Comedy Romance,warm bodies,2652,6.4,Nicholas Hoult Teresa Palmer Analeigh Tipton Jonathan Levine Horror Comedy Romance
59967,Rian Johnson,Joseph Gordon-Levitt,Bruce Willis,Emily Blunt,Action Thriller Sci-Fi,looper,4697,6.6,Joseph Gordon-Levitt Bruce Willis Emily Blunt Rian Johnson Action Thriller Sci-Fi
16300,Chris Weitz Paul Weitz,Chris Rock,Regina King,Chazz Palminteri,Fantasy Comedy Sci-Fi Romance,down to earth,95,4.9,Chris Rock Regina King Chazz Palminteri Chris Weitz Paul Weitz Fantasy Comedy Sci-Fi Romance
9598,Chris Noonan,Christine Cavanaugh,Miriam Margolyes,Danny Mann,Fantasy Drama Comedy Family,babe,733,6,Christine Cavanaugh Miriam Margolyes Danny Mann Chris Noonan Fantasy Drama Comedy Family
82696,David Frankel,Meryl Streep,Steve Carell,Tommy Lee Jones,Drama Comedy Romance,hope springs,284,5.8,Meryl Streep Steve Carell Tommy Lee Jones David Frankel Drama Comedy Romance
9870,Nicholas Stoller,Jason Segel,Kristen Bell,Mila Kunis,Comedy Romance Drama,forgetting sarah marshall,1172,6.4,Jason Segel Kristen Bell Mila Kunis Nicholas Stoller Comedy Romance Drama
8292,John Singleton,Mark Wahlberg,Tyrese Gibson,André Benjamin,Action Crime,four brothers,607,6.7,Mark Wahlberg Tyrese Gibson André Benjamin John Singleton Action Crime
8780,Michael McCullers,Tina Fey,Amy Poehler,Dax Shepard,Comedy,baby mama,205,5.8,Tina Fey Amy Poehler Dax Shepard Michael McCullers Comedy
9715,Forest Whitaker,Sandra Bullock,Harry Connick Jr.,Gena Rowlands,Drama Romance,hope floats,81,5.8,Sandra Bullock Harry Connick Jr. Gena Rowlands Forest Whitaker Drama Romance
10521,Gary Winick,Anne Hathaway,Kate Hudson,Bryan Greenberg,Comedy,bride wars,856,5.9,Anne Hathaway Kate Hudson Bryan Greenberg Gary Winick Comedy
10762,Steven Brill,Seth Green,Matthew Lillard,Dax Shepard,Action Adventure Comedy Thriller,without a paddle,214,5.3,Seth Green Matthew Lillard Dax Shepard Steven Brill Action Adventure Comedy Thriller
10096,Gary Winick,Jennifer Garner,Mark Ruffalo,Judy Greer,Comedy Fantasy Romance,13 going on 30,1204,6.3,Jennifer Garner Mark Ruffalo Judy Greer Gary Winick Comedy Fantasy Romance
59436,Woody Allen,Owen Wilson,Rachel McAdams,Kurt Fuller,Fantasy Comedy Romance,midnight in paris,1990,7.4,Owen Wilson Rachel McAdams Kurt Fuller Woody Allen Fantasy Comedy Romance
227783,Peter Lepeniotis,Will Arnett,Katherine Heigl,Brendan Fraser,Animation Comedy Family Adventure,the nut job,319,5.5,Will Arnett Katherine Heigl Brendan Fraser Peter Lepeniotis Animation Comedy Family Adventure
4133,Ted Demme,Johnny Depp,Penélope Cruz,Ethan Suplee,Crime Drama,blow,1317,7.4,Johnny Depp Penélope Cruz Ethan Suplee Ted Demme Crime Drama
10207,Luis Mandoki,Kevin Costner,Robin Wright,Paul Newman,Romance Drama,message in a bottle,196,5.8,Kevin Costner Robin Wright Paul Newman Luis Mandoki Romance Drama
172,William Shatner,William Shatner,Leonard Nimoy,DeForest Kelley,Sci-Fi Action Adventure Thriller,star trek v: the final frontier,376,5.6,William Shatner Leonard Nimoy DeForest Kelley William Shatner Sci-Fi Action Adventure Thriller
21972,John Schultz,Shad Moss,Моррис Честнат,Jonathan Lipnicki,Comedy Drama Family Fantasy,like mike,100,5.7,Shad Moss Моррис Честнат Jonathan Lipnicki John Schultz Comedy Drama Family Fantasy
36593,Peter Segal,Leslie Nielsen,Priscilla Presley,George Kennedy,Comedy Crime,the naked gun 33⅓: the final insult,521,6.3,Leslie Nielsen Priscilla Presley George Kennedy Peter Segal Comedy Crime
707,John Glen,Roger Moore,Christopher Walken,Tanya Roberts,Adventure Action Thriller,a view to a kill,506,6,Roger Moore Christopher Walken Tanya Roberts John Glen Adventure Action Thriller
533,Nick Park Steve Box,Peter Sallis,Helena Bonham Carter,Ralph Fiennes,Adventure Animation Comedy Family,the curse of the were-rabbit,643,6.8,Peter Sallis Helena Bonham Carter Ralph Fiennes Nick Park Steve Box Adventure Animation Comedy Family
6023,Richard LaGravenese,Hilary Swank,Gerard Butler,Lisa Kudrow,Drama Romance,p.s. i love you,977,6.9,Hilary Swank Gerard Butler Lisa Kudrow Richard LaGravenese Drama Romance
6439,Frederik Du Chau,Frankie Muniz,Mandy Moore,Hayden Panettiere,Comedy,racing stripes,123,5.1,Frankie Muniz Mandy Moore Hayden Panettiere Frederik Du Chau Comedy
4347,Joe Wright,Keira Knightley,James McAvoy,Romola Garai,Drama Romance,atonement,1049,7.4,Keira Knightley James McAvoy Romola Garai Joe Wright Drama Romance
37056,Gary Winick,Amanda Seyfried,Christopher Egan,Gael García Bernal,Comedy Drama Romance,letters to juliet,796,6.6,Amanda Seyfried Christopher Egan Gael García Bernal Gary Winick Comedy Drama Romance
4105,Ridley Scott,Michael Douglas,Andy García,Kate Capshaw,Action Thriller Crime,black rain,243,6.2,Michael Douglas Andy García Kate Capshaw Ridley Scott Action Thriller Crime
76489,Bobby Farrelly Peter Farrelly,Sean Hayes,Will Sasso,Chris Diamantopoulos,Comedy,the three stooges,140,4.9,Sean Hayes Will Sasso Chris Diamantopoulos Bobby Farrelly Peter Farrelly Comedy
3933,Tim Burton Mike Johnson,Johnny Depp,Helena Bonham Carter,Emily Watson,Romance Fantasy Animation Music,corpse bride,1894,7.2,Johnny Depp Helena Bonham Carter Emily Watson Tim Burton Mike Johnson Romance Fantasy Animation Music
9918,James Gartner,Josh Lucas,Derek Luke,Jon Voight,Drama,glory road,144,7.2,Josh Lucas Derek Luke Jon Voight James Gartner Drama
273481,Denis Villeneuve,Emily Blunt,Benicio del Toro,Josh Brolin,Action Crime Drama Mystery Thriller,sicario,2416,7.2,Emily Blunt Benicio del Toro Josh Brolin Denis Villeneuve Action Crime Drama Mystery Thriller
307081,Antoine Fuqua,Jake Gyllenhaal,Rachel McAdams,Forest Whitaker,Action Drama,southpaw,2067,7.3,Jake Gyllenhaal Rachel McAdams Forest Whitaker Antoine Fuqua Action Drama
16871,Sam Raimi,Alison Lohman,Justin Long,Lorna Raver,Horror Thriller,drag me to hell,966,6.2,Alison Lohman Justin Long Lorna Raver Sam Raimi Horror Thriller
293863,Lee Toland Krieger,Blake Lively,Michiel Huisman,Harrison Ford,Fantasy Drama Romance,the age of adaline,1990,7.4,Blake Lively Michiel Huisman Harrison Ford Lee Toland Krieger Fantasy Drama Romance
13156,Tim McCanlies,Michael Caine,Robert Duvall,Haley Joel Osment,Comedy Drama Family,secondhand lions,260,6.9,Michael Caine Robert Duvall Haley Joel Osment Tim McCanlies Comedy Drama Family
41233,Jon M. Chu,Rick Malambri,Adam G. Sevani,Joe Slaughter,Drama Romance,step up 3d,582,6.6,Rick Malambri Adam G. Sevani Joe Slaughter Jon M. Chu Drama Romance
9266,John Stockwell,Kate Bosworth,Matthew Davis,Michelle Rodriguez,Adventure,blue crush,159,5.6,Kate Bosworth Matthew Davis Michelle Rodriguez John Stockwell Adventure
1262,Marc Forster,Will Ferrell,Maggie Gyllenhaal,Dustin Hoffman,Comedy Drama Fantasy Romance,stranger than fiction,721,7.1,Will Ferrell Maggie Gyllenhaal Dustin Hoffman Marc Forster Comedy Drama Fantasy Romance
4513,David Slade,Josh Hartnett,Melissa George,Ben Foster,Horror Thriller,30 days of night,767,6.2,Josh Hartnett Melissa George Ben Foster David Slade Horror Thriller
22970,Drew Goddard,Kristen Connolly,Chris Hemsworth,Anna Hutchison,Horror Thriller,the cabin in the woods,2263,6.5,Kristen Connolly Chris Hemsworth Anna Hutchison Drew Goddard Horror Thriller
7278,Jason Friedberg Aaron Seltzer,Sean Maguire,Carmen Electra,Ken Davitian,Comedy,meet the spartans,359,3.7,Sean Maguire Carmen Electra Ken Davitian Jason Friedberg Aaron Seltzer Comedy
9013,Martin Brest,Robert De Niro,Charles Grodin,Yaphet Kotto,Adventure Comedy Crime,midnight run,238,7.2,Robert De Niro Charles Grodin Yaphet Kotto Martin Brest Adventure Comedy Crime
865,Paul Michael Glaser,Arnold Schwarzenegger,Richard Dawson,María Conchita Alonso,Action Sci-Fi,the running man,703,6.4,Arnold Schwarzenegger Richard Dawson María Conchita Alonso Paul Michael Glaser Action Sci-Fi
10776,Frank Oz,Rick Moranis,Ellen Greene,Vincent Gardenia,Horror Comedy Music,little shop of horrors,384,6.6,Rick Moranis Ellen Greene Vincent Gardenia Frank Oz Horror Comedy Music
50456,Joe Wright,Saoirse Ronan,Eric Bana,Vicky Krieps,Action Thriller Adventure,hanna,1263,6.5,Saoirse Ronan Eric Bana Vicky Krieps Joe Wright Action Thriller Adventure
9823,John R. Leonetti,Robin Shou,Talisa Soto,James Remar,Action Fantasy Sci-Fi,mortal kombat: annihilation,221,3.8,Robin Shou Talisa Soto James Remar John R. Leonetti Action Fantasy Sci-Fi
59861,Tom Hanks,Tom Hanks,Julia Roberts,Bryan Cranston,Comedy Romance Drama,larry crowne,359,5.7,Tom Hanks Julia Roberts Bryan Cranston Tom Hanks Comedy Romance Drama
133805,Kimberly Peirce,Chloë Grace Moretz,Julianne Moore,Judy Greer,Drama Horror,carrie,1463,5.8,Chloë Grace Moretz Julianne Moore Judy Greer Kimberly Peirce Drama Horror
12763,Liz Friedlander,Antonio Banderas,Rob Brown,Yaya DaCosta,Music,take the lead,162,6.6,Antonio Banderas Rob Brown Yaya DaCosta Liz Friedlander Music
9766,Phil Joanou,Dwayne Johnson,Xzibit,L. Scott Caldwell,Action Adventure Crime Drama,gridiron gang,206,6.5,Dwayne Johnson Xzibit L. Scott Caldwell Phil Joanou Action Adventure Crime Drama
14034,Sam Weisman,Martin Lawrence,Danny DeVito,John Leguizamo,Action Comedy,what's the worst that could happen?,66,5.1,Martin Lawrence Danny DeVito John Leguizamo Sam Weisman Action Comedy
12244,Shane Acker,Christopher Plummer,Martin Landau,John C. Reilly,Action Adventure Animation Sci-Fi Thriller,9,1262,6.6,Christopher Plummer Martin Landau John C. Reilly Shane Acker Action Adventure Animation Sci-Fi Thriller
109421,Steven Soderbergh,Jude Law,Rooney Mara,Catherine Zeta-Jones,Thriller Crime Drama,side effects,1323,6.4,Jude Law Rooney Mara Catherine Zeta-Jones Steven Soderbergh Thriller Crime Drama
11137,Martha Coolidge,Julia Stiles,Luke Mably,Ben Miller,Comedy Romance,the prince & me,278,5.9,Julia Stiles Luke Mably Ben Miller Martha Coolidge Comedy Romance
51162,Stephen Anderson Don Hall,Jim Cummings,Travis Oates,Bud Luckey,Animation Family,winnie the pooh,258,6.8,Jim Cummings Travis Oates Bud Luckey Stephen Anderson Don Hall Animation Family
10152,Troy Miller,Mimi Rogers,Eric Christian Olsen,Luis Guzmán,Comedy,dumb and dumberer: when harry met lloyd,210,4.1,Mimi Rogers Eric Christian Olsen Luis Guzmán Troy Miller Comedy
9452,Warren Beatty,Warren Beatty,Halle Berry,Sean Astin,Comedy Drama,bulworth,66,6.3,Warren Beatty Halle Berry Sean Astin Warren Beatty Comedy Drama
239566,Tate Taylor,Chadwick Boseman,Nelsan Ellis,Dan Aykroyd,Drama Music,get on up,158,6.4,Chadwick Boseman Nelsan Ellis Dan Aykroyd Tate Taylor Drama Music
53113,Carl Franklin,Meryl Streep,Renée Zellweger,William Hurt,Drama Romance,one true thing,27,6.2,Meryl Streep Renée Zellweger William Hurt Carl Franklin Drama Romance
9271,Brett Leonard,Denzel Washington,Russell Crowe,Kelly Lynch,Action Crime Sci-Fi Thriller,virtuosity,163,5.4,Denzel Washington Russell Crowe Kelly Lynch Brett Leonard Action Crime Sci-Fi Thriller
4474,Ivan Reitman,Uma Thurman,Luke Wilson,Anna Faris,Fantasy Drama Action Comedy Crime Sci-Fi,my super ex-girlfriend,442,4.8,Uma Thurman Luke Wilson Anna Faris Ivan Reitman Fantasy Drama Action Comedy Crime Sci-Fi
184346,Scott Derrickson,Eric Bana,Edgar Ramírez,Olivia Munn,Thriller Crime Horror,deliver us from evil,690,5.9,Eric Bana Edgar Ramírez Olivia Munn Scott Derrickson Thriller Crime Horror
48340,Alister Grierson,Ioan Gruffudd,Richard Roxburgh,Alice Parkinson,Action Thriller,sanctum,339,5.8,Ioan Gruffudd Richard Roxburgh Alice Parkinson Alister Grierson Action Thriller
14846,Nick Hurran,Brittany Murphy,Holly Hunter,Kathy Bates,Comedy Romance Drama,little black book,112,5.2,Brittany Murphy Holly Hunter Kathy Bates Nick Hurran Comedy Romance Drama
72207,Nicholas Stoller,Jason Segel,Emily Blunt,Chris Pratt,Comedy,the five-year engagement,457,5.7,Jason Segel Emily Blunt Chris Pratt Nicholas Stoller Comedy
16232,Charles Stone III,Bernie Mac,Angela Bassett,Michael Rispoli,Comedy Drama,mr. 3000,66,5,Bernie Mac Angela Bassett Michael Rispoli Charles Stone III Comedy Drama
43539,Paul Haggis,Russell Crowe,Elizabeth Banks,Brian Dennehy,Romance Drama Thriller Crime,the next three days,905,6.9,Russell Crowe Elizabeth Banks Brian Dennehy Paul Haggis Romance Drama Thriller Crime
9920,Kurt Wimmer,Milla Jovovich,Cameron Bright,Nick Chinlund,Sci-Fi Action Thriller,ultraviolet,458,4.8,Milla Jovovich Cameron Bright Nick Chinlund Kurt Wimmer Sci-Fi Action Thriller
8978,Jean-François Richet,Ethan Hawke,Laurence Fishburne,Gabriel Byrne,Thriller,assault on precinct 13,311,6,Ethan Hawke Laurence Fishburne Gabriel Byrne Jean-François Richet Thriller
11702,Antoine Fuqua,Chow Yun-fat,Mira Sorvino,Michael Rooker,Action Drama Crime Thriller,the replacement killers,127,6,Chow Yun-fat Mira Sorvino Michael Rooker Antoine Fuqua Action Drama Crime Thriller
18550,Kevin Hooks,Laurence Fishburne,Stephen Baldwin,Salma Hayek,Action Comedy Thriller,fled,47,5.2,Laurence Fishburne Stephen Baldwin Salma Hayek Kevin Hooks Action Comedy Thriller
8869,Ellory Elkayem,David Arquette,Kari Wuhrer,Scott Terra,Action Comedy Horror Thriller,eight legged freaks,295,5.4,David Arquette Kari Wuhrer Scott Terra Ellory Elkayem Action Comedy Horror Thriller
43347,Edward Zwick,Jake Gyllenhaal,Anne Hathaway,Oliver Platt,Drama Comedy Romance,love & other drugs,1233,6.6,Jake Gyllenhaal Anne Hathaway Oliver Platt Edward Zwick Drama Comedy Romance
3489,Jon Avnet,Al Pacino,Alicia Witt,Leelee Sobieski,Crime Mystery Thriller,88 minutes,313,5.7,Al Pacino Alicia Witt Leelee Sobieski Jon Avnet Crime Mystery Thriller
9701,Niki Caro,Charlize Theron,Elle Peterson,Thomas Curtis,Drama,north country,125,6.8,Charlize Theron Elle Peterson Thomas Curtis Niki Caro Drama
2122,Howard Deutch,Bruce Willis,Matthew Perry,Amanda Peet,Comedy Thriller Crime,the whole ten yards,278,5.5,Bruce Willis Matthew Perry Amanda Peet Howard Deutch Comedy Thriller Crime
37707,Vincenzo Natali,Adrien Brody,Sarah Polley,Delphine Chanéac,Horror Thriller Sci-Fi,splice,671,5.5,Adrien Brody Sarah Polley Delphine Chanéac Vincenzo Natali Horror Thriller Sci-Fi
10658,Willard Huyck,Lea Thompson,Jeffrey Jones,Tim Robbins,Comedy Fantasy Sci-Fi,howard the duck,221,5.1,Lea Thompson Jeffrey Jones Tim Robbins Willard Huyck Comedy Fantasy Sci-Fi
13150,Gavin O'Connor,Edward Norton,Jon Voight,Colin Farrell,Thriller Crime Drama,pride and glory,240,6.3,Edward Norton Jon Voight Colin Farrell Gavin O'Connor Thriller Crime Drama
9042,Bruce Hunt,Cole Hauser,Eddie Cibrian,Моррис Честнат,Action Adventure Horror Thriller,the cave,202,5.1,Cole Hauser Eddie Cibrian Моррис Честнат Bruce Hunt Action Adventure Horror Thriller
17813,Rob Reiner,Luke Wilson,Kate Hudson,Sophie Marceau,Comedy Romance,alex & emma,68,5,Luke Wilson Kate Hudson Sophie Marceau Rob Reiner Comedy Romance
11208,Paul McGuigan,Josh Hartnett,Rose Byrne,Matthew Lillard,Drama Mystery Romance Thriller,wicker park,157,6.7,Josh Hartnett Rose Byrne Matthew Lillard Paul McGuigan Drama Mystery Romance Thriller
58151,Craig Gillespie,Anton Yelchin,Colin Farrell,Toni Collette,Horror Comedy,fright night,603,6,Anton Yelchin Colin Farrell Toni Collette Craig Gillespie Horror Comedy
11400,Terrence Malick,Colin Farrell,Q'orianka Kilcher,Christopher Plummer,Drama History Romance,the new world,330,6.4,Colin Farrell Q'orianka Kilcher Christopher Plummer Terrence Malick Drama History Romance
10350,Christopher Roberts,Freddie Prinze Jr.,Saffron Burrows,Matthew Lillard,Action Sci-Fi,wing commander,72,4,Freddie Prinze Jr. Saffron Burrows Matthew Lillard Christopher Roberts Action Sci-Fi
28902,Neil Jordan,Annette Bening,Aidan Quinn,Stephen Rea,Drama Thriller,in dreams,44,5.4,Annette Bening Aidan Quinn Stephen Rea Neil Jordan Drama Thriller
14164,James Wong,Chow Yun-fat,Justin Chatwin,Joon Park,Action Adventure Fantasy Sci-Fi Thriller,dragonball evolution,462,2.9,Chow Yun-fat Justin Chatwin Joon Park James Wong Action Adventure Fantasy Sci-Fi Thriller
76640,Kim Jee-woon,Arnold Schwarzenegger,Forest Whitaker,Rodrigo Santoro,Action Crime Thriller,the last stand,1266,5.7,Arnold Schwarzenegger Forest Whitaker Rodrigo Santoro Kim Jee-woon Action Crime Thriller
11058,Nick Hamm,Greg Kinnear,Rebecca Romijn,Robert De Niro,Drama Horror Sci-Fi Thriller,godsend,114,4.7,Greg Kinnear Rebecca Romijn Robert De Niro Nick Hamm Drama Horror Sci-Fi Thriller
14844,Andy Cadiff,Mandy Moore,Stark Sands,Tony Jayawardena,Comedy Romance,chasing liberty,152,6.1,Mandy Moore Stark Sands Tony Jayawardena Andy Cadiff Comedy Romance
57089,Mike Disa,Hayden Panettiere,Bill Hader,Joan Cusack,Comedy Animation Family,hoodwinked too! hood vs. evil,131,4.8,Hayden Panettiere Bill Hader Joan Cusack Mike Disa Comedy Animation Family
1947,Lasse Hallström,Robert Redford,Jennifer Lopez,Morgan Freeman,Drama,an unfinished life,161,6.7,Robert Redford Jennifer Lopez Morgan Freeman Lasse Hallström Drama
8054,Terry Gilliam,Christopher Plummer,Heath Ledger,Johnny Depp,Adventure Fantasy Mystery,the imaginarium of doctor parnassus,869,6.3,Christopher Plummer Heath Ledger Johnny Depp Terry Gilliam Adventure Fantasy Mystery
46829,Richard J. Lewis,Paul Giamatti,Dustin Hoffman,Rosamund Pike,Comedy Drama,barney's version,129,7.2,Paul Giamatti Dustin Hoffman Rosamund Pike Richard J. Lewis Comedy Drama
146238,Brad Furman,Ben Affleck,Gemma Arterton,Justin Timberlake,Crime Thriller Drama,runner runner,543,5.5,Ben Affleck Gemma Arterton Justin Timberlake Brad Furman Crime Thriller Drama
9989,Peter Howitt,Ryan Phillippe,Rachael Leigh Cook,Tim Robbins,Action Crime Drama,antitrust,153,5.8,Ryan Phillippe Rachael Leigh Cook Tim Robbins Peter Howitt Action Crime Drama
9665,Edward Zwick,Matthew Broderick,Denzel Washington,Cary Elwes,War,glory,383,7.4,Matthew Broderick Denzel Washington Cary Elwes Edward Zwick War
311,Sergio Leone,Robert De Niro,James Woods,Elizabeth McGovern,Drama Crime,once upon a time in america,1069,8.2,Robert De Niro James Woods Elizabeth McGovern Sergio Leone Drama Crime
102362,Niels Arden Oplev,Colin Farrell,Noomi Rapace,Terrence Howard,Thriller Action Crime Drama,dead man down,638,5.9,Colin Farrell Noomi Rapace Terrence Howard Niels Arden Oplev Thriller Action Crime Drama
11162,Michael Radford,Al Pacino,Jeremy Irons,Joseph Fiennes,Drama Romance,the merchant of venice,144,6.7,Al Pacino Jeremy Irons Joseph Fiennes Michael Radford Drama Romance
6016,Neil Jordan,Nick Nolte,Tchéky Karyo,Nutsa Kukhianidze,Crime Drama Thriller,the good thief,31,6,Nick Nolte Tchéky Karyo Nutsa Kukhianidze Neil Jordan Crime Drama Thriller
17186,Steve Boyum,Steve Howey,Mike Vogel,Cameron Richardson,Action Adventure Drama Romance,supercross,29,5.4,Steve Howey Mike Vogel Cameron Richardson Steve Boyum Action Adventure Drama Romance
13967,Chris Noonan,Ewan McGregor,Renée Zellweger,Emily Watson,Drama Family Romance,miss potter,141,6.3,Ewan McGregor Renée Zellweger Emily Watson Chris Noonan Drama Family Romance
2008,Chen Kaige,Cecilia Cheung,Liu Ye,Hong Chen,Fantasy Drama Action Thriller Romance,the promise,29,5,Cecilia Cheung Liu Ye Hong Chen Chen Kaige Fantasy Drama Action Thriller Romance
9053,Corey Yuen Kwai,Jaime Pressly,Devon Aoki,Holly Valance,Adventure Action Thriller,doa: dead or alive,205,5,Jaime Pressly Devon Aoki Holly Valance Corey Yuen Kwai Adventure Action Thriller
4512,Andrew Dominik,Brad Pitt,Casey Affleck,Sam Shepard,Action Drama Western,the assassination of jesse james by the coward robert ford,776,7,Brad Pitt Casey Affleck Sam Shepard Andrew Dominik Action Drama Western
